grid_id,geometry,center_lon,center_lat,cafe_count,total_reviews_count,average_cafe_rating,school_count,university_count,mall_count,poi_count,chain_cafe_count,distance_to_metro,proximity_to_metro,foot_traffic_count,walkable_length_m,walkability_index,parking_count,parking_density
939,"POLYGON ((37.61111555068198 55.721090356625005, 37.610860422609 55.72827652233134, 37.59812632432508 55.72813185562327, 37.598383789272546 55.72094572867364, 37.61111555068198 55.721090356625005))",37.60462151960367,55.72461122576037,40,88847,4.3310344827586205,1,1,0,2,2,583.2343954591115,0.9350566879099652,0,55507.565416353886,0.624,10,0.061
940,"POLYGON ((37.610860422609 55.72827652233134, 37.610605178988976 55.73546267880013, 37.59786874277322 55.73531797332113, 37.59812632432508 55.72813185562327, 37.610860422609 55.72827652233134))",37.60436516505308,55.731797367495446,18,5135,4.28125,3,1,0,4,5,378.0606799679093,0.959633002646397,1,57045.37203676148,0.641,5,0.031
941,"POLYGON ((37.610605178988976 55.73546267880013, 37.61034981975023 55.742648826031726, 37.59761104454466 55.7425040817676, 37.59786874277322 55.73531797332113, 37.610605178988976 55.73546267880013))",37.60410869439078,55.73898349998605,48,11167,4.265,2,0,0,2,12,703.5141282950175,0.9206492256114338,0,64790.76901916172,0.728,9,0.055
942,"POLYGON ((37.61034981975023 55.742648826031726, 37.610094344821064 55.74983496402646, 37.59735322956701 55.74969018096297, 37.59761104454466 55.7425040817676, 37.61034981975023 55.742648826031726))",37.603852107544746,55.74616962323253,40,48906,4.42,2,2,0,4,19,97.26176635019452,0.9932679273841756,1,80758.38628486363,0.907,9,0.055
943,"POLYGON ((37.610094344821064 55.74983496402646, 37.60983875412969 55.757021092784704, 37.597095297767844 55.75687627090764, 37.59735322956701 55.74969018096297, 37.610094344821064 55.74983496402646))",37.603595404442885,55.75335573723523,117,88522,4.450549450549451,3,3,0,6,6,203.1369653899685,0.9805858827657684,0,59694.72211772715,0.671,15,0.092
944,"POLYGON ((37.60983875412969 55.757021092784704, 37.60958304760426 55.76420721230683, 37.59683724907466 55.764062351601936, 37.597095297767844 55.75687627090764, 37.60983875412969 55.757021092784704))",37.60333858501308,55.76054184199453,113,81535,4.458695652173913,5,1,0,6,26,503.548220287046,0.9446017337579804,2,76939.39218336696,0.864,12,0.074
945,"POLYGON ((37.60958304760426 55.76420721230683, 37.60932722517287 55.77139332259317, 37.5965790834149 55.7712484230462, 37.59683724907466 55.764062351601936, 37.60958304760426 55.76420721230683))",37.60308164918313,55.76772793751076,149,196792,4.443902439024391,1,1,0,2,10,399.490852858036,0.9570660331272116,0,73696.76682040156,0.828,21,0.129
946,"POLYGON ((37.60932722517287 55.77139332259317, 37.609071286763566 55.77857942364409, 37.59632080071595 55.77843448524079, 37.5965790834149 55.7712484230462, 37.60932722517287 55.77139332259317))",37.60282459688076,55.77491402378426,66,41419,4.556,4,0,1,5,26,554.9598935979275,0.938443491405202,0,73412.82147641906,0.825,19,0.117
947,"POLYGON ((37.609071286763566 55.77857942364409, 37.60881523230432 55.785765515459964, 37.59606240090512 55.785620538186066, 37.59632080071595 55.77843448524079, 37.609071286763566 55.77857942364409))",37.60256742803365,55.78210010081541,154,237616,4.368067226890756,3,2,0,5,4,153.18314139439727,0.9865694996138832,2,69491.41072080935,0.781,26,0.16
948,"POLYGON ((37.60881523230432 55.785765515459964, 37.60855906172306 55.792951598041114, 37.59580388390967 55.79280658188235, 37.59606240090512 55.785620538186066, 37.60881523230432 55.785765515459964))",37.60231014256944,55.789286168604576,14,14221,4.422222222222222,1,0,0,1,5,925.4005385215248,0.8940710148478945,0,59742.260338745844,0.671,8,0.049
949,"POLYGON ((37.60855906172306 55.792951598041114, 37.60830277494762 55.80013767138793, 37.595545249656794 55.79999261633, 37.59580388390967 55.79280658188235, 37.60855906172306 55.792951598041114))",37.60205274041565,55.79647222715206,21,47629,4.421428571428572,0,0,0,0,2,895.0519869132709,0.8977062541588056,1,58198.64143662539,0.654,10,0.061
950,"POLYGON ((37.60830277494762 55.80013767138793, 37.608046371905814 55.807323735500745, 37.59528649807363 55.807178641529354, 37.595545249656794 55.79999261633, 37.60830277494762 55.80013767138793))",37.601795221499806,55.80365827645824,5,8440,4.3,0,0,1,1,6,1075.0116794160128,0.8761501497024895,0,37715.98125231485,0.424,21,0.129
951,"POLYGON ((37.608046371905814 55.807323735500745, 37.607789852525364 55.814509790379944, 37.595027629087255 55.814364657480795, 37.59528649807363 55.807178641529354, 37.608046371905814 55.807323735500745))",37.60153758574933,55.81084431652347,18,59033,4.161538461538462,0,0,0,0,6,284.55017351394054,0.9708339678006024,0,41398.136923167396,0.465,13,0.08
952,"POLYGON ((37.607789852525364 55.814509790379944, 37.607533216733955 55.82169583602586, 37.59476864262468 55.82155066418464, 37.595027629087255 55.814364657480795, 37.607789852525364 55.814509790379944))",37.60127983309159,55.81803034734811,15,6283,4.544444444444444,1,1,0,2,1,535.0583952651622,0.9408273517626636,1,39525.99262946205,0.444,10,0.061
953,"POLYGON ((37.607533216733955 55.82169583602586, 37.60727646445919 55.82888187243885, 37.594509538612854 55.828736661641244, 37.59476864262468 55.82155066418464, 37.607533216733955 55.82169583602586))",37.60102196345391,55.82521636893252,17,5767,4.5200000000000005,0,1,0,1,0,853.15244754211,0.9027251049625348,0,82883.97481874563,0.931,163,1.0
954,"POLYGON ((37.60727646445919 55.82888187243885, 37.60701959562862 55.8360678996193, 37.594250316978666 55.83592264985097, 37.594509538612854 55.828736661641244, 37.60727646445919 55.82888187243885))",37.60076397676354,55.83240238127702,2,563,4.5,0,0,0,0,0,1331.0959469585518,0.8454756184005311,0,47176.010067870324,0.53,20,0.123
955,"POLYGON ((37.60701959562862 55.8360678996193, 37.606762610169746 55.84325391756753, 37.59399097764894 55.843108628814136, 37.594250316978666 55.83592264985097, 37.60701959562862 55.8360678996193))",37.60050587294766,55.839588384382,0,0,0.0,0,0,0,0,0,1085.316168912282,0.8749158474603516,0,14303.993444417049,0.161,0,0.0
956,"POLYGON ((37.606762610169746 55.84325391756753, 37.60650550800998 55.85043992628394, 37.59373152055046 55.85029459853112, 37.59399097764894 55.843108628814136, 37.606762610169746 55.84325391756753))",37.60024765193341,55.84677437824777,2,24,4.9,0,0,1,1,4,650.6043728362043,0.9269869126766134,0,46631.8022408259,0.524,0,0.0
957,"POLYGON ((37.60650550800998 55.85043992628394, 37.6062482890767 55.857625925768836, 37.59347194560991 55.857480559002255, 37.59373152055046 55.85029459853112, 37.60650550800998 55.85043992628394))",37.599989313647846,55.85396036287475,10,30400,4.166666666666667,4,0,1,5,12,973.9922526014932,0.8882505555558602,0,41013.422881328865,0.461,7,0.043
958,"POLYGON ((37.6062482890767 55.857625925768836, 37.60599095329722 55.864811916022624, 37.593212252753936 55.86466651022791, 37.59347194560991 55.857480559002255, 37.6062482890767 55.857625925768836))",37.59973085801798,55.861146338263225,38,147566,3.91,2,0,2,4,7,392.69827988911993,0.957879667616184,0,68478.56596645033,0.769,11,0.067
959,"POLYGON ((37.60599095329722 55.864811916022624, 37.605733500598774 55.87199789704564, 37.59295244190913 55.8718524522084, 37.593212252753936 55.86466651022791, 37.60599095329722 55.864811916022624))",37.59947228497075,55.86833230441359,28,80354,4.214285714285714,1,0,0,1,1,648.6887563110107,0.9272163708921785,0,48423.149259952355,0.544,4,0.025
960,"POLYGON ((37.605733500598774 55.87199789704564, 37.60547593090855 55.879183868838254, 37.59269251300199 55.87903838494411, 37.59295244190913 55.8718524522084, 37.605733500598774 55.87199789704564))",37.599213594433046,55.87551826132616,13,6088,4.45,3,0,2,5,10,958.295531845572,0.8901307552135203,0,47682.19846833179,0.536,96,0.589
961,"POLYGON ((37.60547593090855 55.879183868838254, 37.60521824415366 55.8863698314008, 37.59243246595899 55.88622430843537, 37.59269251300199 55.87903838494411, 37.60547593090855 55.879183868838254))",37.59895478633168,55.88270420900135,31,136685,4.305,3,0,2,5,3,303.67002301225483,0.9685437356533764,0,54856.13704228494,0.616,19,0.117
962,"POLYGON ((37.60521824415366 55.8863698314008, 37.60496044026119 55.893555784733664, 37.592172300706515 55.893410222682526, 37.59243246595899 55.88622430843537, 37.60521824415366 55.8863698314008))",37.598695860593416,55.88989014743946,18,33220,4.45,2,0,2,4,3,738.986220515067,0.916400273445838,0,48810.32232650562,0.548,12,0.074
963,"POLYGON ((37.60496044026119 55.893555784733664, 37.6047025191581 55.9007417288372, 37.59191201717091 55.90059612768594, 37.592172300706515 55.893410222682526, 37.60496044026119 55.893555784733664))",37.59843681714495,55.89707607664086,21,54822,3.9071428571428575,0,0,0,0,0,722.5984862512458,0.9183632447461358,0,46596.05174771017,0.523,38,0.233
964,"POLYGON ((37.6047025191581 55.9007417288372, 37.60444448077137 55.907927663711746, 37.59165161527844 55.90778202344596, 37.59191201717091 55.90059612768594, 37.6047025191581 55.9007417288372))",37.59817765591291,55.90426199660592,0,0,0.0,0,0,0,0,0,987.1003096955174,0.8866804336912997,0,23886.539398985315,0.268,1,0.006
965,"POLYGON ((37.60444448077137 55.907927663711746, 37.604186325027854 55.915113589357674, 37.5913910949553 55.91496790996291, 37.59165161527844 55.90778202344596, 37.60444448077137 55.907927663711746))",37.59791837682389,55.91144790733497,0,0,0.0,0,0,0,0,0,1645.1703453362954,0.8078548576383282,0,17213.671147455352,0.193,3,0.018
966,"POLYGON ((37.6291297192429 55.570321247752005, 37.628879316101376 55.57750764563914, 37.61619395708753 55.57736510206326, 37.61644667512002 55.5701787422861, 37.6291297192429 55.570321247752005))",37.622662414840285,55.57384329376908,0,0,0.0,0,0,0,0,0,1922.0021159581804,0.7746951290270928,0,16650.920105781624,0.187,14,0.086
967,"POLYGON ((37.628879316101376 55.57750764563914, 37.62862879994764 55.58469403429515, 37.61594112499907 55.5845514525954, 37.61619395708753 55.57736510206326, 37.628879316101376 55.57750764563914))",37.62241079748381,55.5810296680114,1,10,0.0,0,0,0,0,0,1639.1369473395932,0.8085775559027824,0,22748.286775715093,0.256,0,0.0
968,"POLYGON ((37.62862879994764 55.58469403429515, 37.628378170711926 55.59188041372042, 37.615688178784204 55.59173779388289, 37.61594112499907 55.5845514525954, 37.62862879994764 55.58469403429515))",37.62215906655818,55.58821603301583,1,10,0.0,0,0,0,0,0,1560.2443416858223,0.8180275456457784,0,28400.307462063094,0.319,3,0.018
969,"POLYGON ((37.628378170711926 55.59188041372042, 37.62812742832441 55.59906678391527, 37.61543511837248 55.598924125926075, 37.615688178784204 55.59173779388289, 37.628378170711926 55.59188041372042))",37.62190722199328,55.59540238878274,5,45,4.5,2,0,0,2,0,1356.6267702292816,0.8424174608452152,0,32145.13302472061,0.361,1,0.006
970,"POLYGON ((37.62812742832441 55.59906678391527, 37.62787657271522 55.60625314488007, 37.615181943693365 55.6061104487253, 37.61543511837248 55.598924125926075, 37.62812742832441 55.59906678391527))",37.62165526371895,55.60258873531248,3,31,4.9,0,0,0,0,2,1540.8994769872436,0.8203447307794967,0,42261.42085885034,0.475,6,0.037
971,"POLYGON ((37.62787657271522 55.60625314488007, 37.627625603814394 55.61343949661522, 37.61492865467627 55.613296762280946, 37.615181943693365 55.6061104487253, 37.62787657271522 55.60625314488007))",37.62140319166495,55.60977507260542,6,3792,4.2,0,0,0,0,1,1110.3038544215676,0.8719227485532086,1,25676.626522443265,0.288,5,0.031
972,"POLYGON ((37.627625603814394 55.61343949661522, 37.62737452155195 55.62062583912104, 37.614675251250546 55.62048306659332, 37.61492865467627 55.613296762280946, 37.627625603814394 55.61343949661522))",37.621151005760986,55.61696140066192,4,4,0.0,0,0,0,0,0,975.7765708289418,0.8880368246389015,0,18268.817024521722,0.205,4,0.025
973,"POLYGON ((37.62737452155195 55.62062583912104, 37.62712332585781 55.62781217239792, 37.614421733345495 55.62766936166283, 37.614675251250546 55.62048306659332, 37.62737452155195 55.62062583912104))",37.620898705936696,55.62414771948232,6,101,3.6,0,0,1,1,3,774.2044162005004,0.912181733758421,0,26238.38514196664,0.295,5,0.031
974,"POLYGON ((37.62712332585781 55.62781217239792, 37.62687201666188 55.63499849644622, 37.61416810089035 55.63485564748981, 37.614421733345495 55.62766936166283, 37.62712332585781 55.62781217239792))",37.62064629212168,55.631334029067006,11,8067,4.166666666666667,2,0,1,3,1,1235.5747790935736,0.8569174265279561,0,43741.85450208405,0.491,19,0.117
975,"POLYGON ((37.62687201666188 55.63499849644622, 37.62662059389396 55.64218481126629, 37.61391435381429 55.6420419240746, 37.61416810089035 55.63485564748981, 37.62687201666188 55.63499849644622))",37.62039376424546,55.63852032941632,5,20396,4.0,2,0,0,2,0,889.776720236354,0.8983381412105175,0,37591.3398119538,0.422,9,0.055
976,"POLYGON ((37.62662059389396 55.64218481126629, 37.626369057483835 55.64937111685851, 37.61366049204642 55.64922819141756, 37.61391435381429 55.6420419240746, 37.62662059389396 55.64218481126629))",37.62014112223751,55.64570662053063,6,200,4.45,1,0,2,3,18,846.4384888316345,0.9035293228030172,0,45625.8290745915,0.513,7,0.043
977,"POLYGON ((37.626369057483835 55.64937111685851, 37.62611740736119 55.65655741322322, 37.61340651551582 55.65641444951906, 37.61366049204642 55.64922819141756, 37.626369057483835 55.64937111685851))",37.61988836602725,55.65289290241028,52,230246,4.113513513513513,2,1,0,3,1,54.75019063576613,0.998360089712075,0,50887.680662343206,0.572,12,0.074
978,"POLYGON ((37.62611740736119 55.65655741322322, 37.6258656434557 55.663743700360826, 37.61315242415147 55.66360069837944, 37.61340651551582 55.65641444951906, 37.62611740736119 55.65655741322322))",37.61963549554402,55.66007917505562,10,33418,4.428571428571429,1,0,0,1,2,754.6767825655731,0.9145208114961358,0,41630.89387484013,0.468,12,0.074
979,"POLYGON ((37.6258656434557 55.663743700360826, 37.625613765696926 55.67092997827165, 37.61289821788232 55.67078693799906, 37.61315242415147 55.66360069837944, 37.6258656434557 55.663743700360826))",37.61938251071712,55.667265438467055,5,2747,3.9333333333333336,0,1,0,1,1,803.656698432304,0.9086538522454208,0,51623.21695077399,0.58,16,0.098
980,"POLYGON ((37.625613765696926 55.67092997827165, 37.62536177401441 55.67811624695609, 37.61264389663724 55.67797316837828, 37.61289821788232 55.67078693799906, 37.625613765696926 55.67092997827165))",37.61912941147577,55.67445169264492,26,8121,4.523076923076923,0,0,1,1,6,594.6611744488372,0.933687954511524,0,34840.14758228965,0.391,6,0.037
981,"POLYGON ((37.62536177401441 55.67811624695609, 37.62510966833762 55.68530250641446, 37.61238946034504 55.68515938951745, 37.61264389663724 55.67797316837828, 37.62536177401441 55.67811624695609))",37.61887619774915,55.68163793758957,24,48210,4.2733333333333325,1,0,0,1,2,268.4872491191791,0.9727580324136942,0,30717.458945384642,0.345,5,0.031
982,"POLYGON ((37.62510966833762 55.68530250641446, 37.62485744859597 55.69248875664718, 37.612134908934514 55.69234560141691, 37.61238946034504 55.68515938951745, 37.62510966833762 55.68530250641446))",37.6186228694664,55.68882417330135,14,27003,4.144444444444444,1,1,0,2,1,623.0131539242,0.93029187051841,1,38233.428158152594,0.43,7,0.043
983,"POLYGON ((37.62485744859597 55.69248875664718, 37.624605114718804 55.69967499765458, 37.61188024233432 55.69953180407706, 37.612134908934514 55.69234560141691, 37.62485744859597 55.69248875664718))",37.61836942655653,55.69601039978064,6,3955,4.266666666666667,0,3,0,3,7,918.6048048785874,0.8948850279317535,1,41374.600516829414,0.465,12,0.074
984,"POLYGON ((37.624605114718804 55.69967499765458, 37.62435266663542 55.706861229437045, 37.611625460473135 55.70671799749822, 37.61188024233432 55.69953180407706, 37.624605114718804 55.69967499765458))",37.61811586894859,55.70319661702782,38,61245,4.276190476190476,3,1,1,5,20,682.3511083743485,0.9231841947574502,0,54583.35927970462,0.613,22,0.135
985,"POLYGON ((37.62435266663542 55.706861229437045, 37.62410010427504 55.714047451994915, 37.61137056327951 55.71390418168074, 37.611625460473135 55.70671799749822, 37.62435266663542 55.706861229437045))",37.617862196571465,55.7103828250432,104,190931,4.136923076923076,3,1,0,4,1,367.8368948686172,0.9608576378770662,1,63792.25099198494,0.717,30,0.184
986,"POLYGON ((37.62410010427504 55.714047451994915, 37.623847427566844 55.7212336653286, 37.61111555068198 55.721090356625005, 37.61137056327951 55.71390418168074, 37.62410010427504 55.714047451994915))",37.61760840935405,55.71756902382717,20,1402,4.45,1,0,1,2,4,635.343765056193,0.9288148734315906,0,58054.7554694515,0.652,30,0.184
987,"POLYGON ((37.623847427566844 55.7212336653286, 37.62359463643996 55.72841986943841, 37.610860422609 55.72827652233134, 37.61111555068198 55.721090356625005, 37.623847427566844 55.7212336653286))",37.61735450722518,55.72475521338013,35,11816,4.295652173913044,4,1,0,5,22,581.0000737103268,0.9353243215802388,0,55293.33404908464,0.621,25,0.153
988,"POLYGON ((37.62359463643996 55.72841986943841, 37.62334173082342 55.73560606432474, 37.610605178988976 55.73546267880013, 37.610860422609 55.72827652233134, 37.62359463643996 55.72841986943841))",37.61710049011359,55.73194139370237,60,216887,4.32,1,1,0,2,12,399.5292472350999,0.9570614341351208,1,57454.025092150434,0.645,17,0.104
989,"POLYGON ((37.62334173082342 55.73560606432474, 37.623088710646236 55.74279224998797, 37.61034981975023 55.742648826031726, 37.610605178988976 55.73546267880013, 37.62334173082342 55.73560606432474))",37.61684635794799,55.739127564794266,51,64817,4.352173913043478,1,0,0,1,1,154.64789456819295,0.9863940471446222,0,70063.37758525598,0.787,21,0.129
990,"POLYGON ((37.623088710646236 55.74279224998797, 37.62283557583733 55.74997842642843, 37.610094344821064 55.74983496402646, 37.61034981975023 55.742648826031726, 37.623088710646236 55.74279224998797))",37.616592110657,55.74631372665621,10,23257,4.142857142857143,0,3,2,5,18,683.4046227675077,0.923058001686161,1,60957.159553804035,0.685,14,0.086
991,"POLYGON ((37.62283557583733 55.74997842642843, 37.62258232632557 55.75716459364651, 37.60983875412969 55.757021092784704, 37.610094344821064 55.74983496402646, 37.62283557583733 55.74997842642843))",37.616337748169215,55.75349987928854,79,231019,4.18169014084507,1,4,0,5,23,467.7763301981556,0.948886596599387,0,77769.19425514332,0.874,10,0.061
992,"POLYGON ((37.62258232632557 55.75716459364651, 37.622328962039795 55.76435075164256, 37.60958304760426 55.76420721230683, 37.60983875412969 55.757021092784704, 37.62258232632557 55.75716459364651))",37.61608327041313,55.76068602269161,167,167394,4.450340136054422,3,3,1,7,22,333.93239228622684,0.9649188195174732,3,64425.7513181363,0.724,33,0.202
993,"POLYGON ((37.622328962039795 55.76435075164256, 37.62207548290874 55.77153690041696, 37.60932722517287 55.77139332259317, 37.60958304760426 55.76420721230683, 37.622328962039795 55.76435075164256))",37.61582867731723,55.76787215686584,135,187914,4.390654205607476,0,3,0,3,4,281.3717329342231,0.971214690818028,2,72393.18400356968,0.813,31,0.19
994,"POLYGON ((37.62207548290874 55.77153690041696, 37.62182188886111 55.77872303997006, 37.609071286763566 55.77857942364409, 37.60932722517287 55.77139332259317, 37.62207548290874 55.77153690041696))",37.61557396880988,55.7750582818115,51,40904,4.545238095238095,1,0,0,1,4,512.9364464743711,0.9434771842461476,0,80180.31064272535,0.901,39,0.239
995,"POLYGON ((37.62182188886111 55.77872303997006, 37.62156817982554 55.78590917030225, 37.60881523230432 55.785765515459964, 37.609071286763566 55.77857942364409, 37.62182188886111 55.77872303997006))",37.615319144819445,55.78224439752901,22,20949,4.522222222222222,4,0,0,4,1,73.0290724966708,0.9961705911568232,0,72012.70411231577,0.809,13,0.08
996,"POLYGON ((37.62156817982554 55.78590917030225, 37.621314355730604 55.79309529141388, 37.60855906172306 55.792951598041114, 37.60881523230432 55.785765515459964, 37.62156817982554 55.78590917030225))",37.615064205274194,55.78943050401872,29,38901,4.438461538461539,1,2,0,3,17,668.23404537865,0.9248751783344922,0,62238.09864540388,0.699,17,0.104
997,"POLYGON ((37.621314355730604 55.79309529141388, 37.62106041650481 55.800281403305306, 37.60830277494762 55.80013767138793, 37.60855906172306 55.792951598041114, 37.621314355730604 55.79309529141388))",37.614809150102325,55.796616601281,50,148899,4.180555555555555,1,1,0,2,7,161.06483200381243,0.9856254073913076,0,79063.05185023963,0.888,45,0.276
998,"POLYGON ((37.62106041650481 55.800281403305306, 37.62080636207662 55.80746750597691, 37.608046371905814 55.807323735500745, 37.60830277494762 55.80013767138793, 37.62106041650481 55.800281403305306))",37.61455397923203,55.80380268931619,16,79964,4.286666666666666,0,0,0,0,1,628.4948978996376,0.9296352510049292,0,70903.02180950892,0.797,21,0.129
999,"POLYGON ((37.62080636207662 55.80746750597691, 37.620552192374426 55.814653599429064, 37.607789852525364 55.814509790379944, 37.608046371905814 55.807323735500745, 37.62080636207662 55.80746750597691))",37.61429869259136,55.810988768124666,7,20721,4.325,1,1,0,2,1,765.226782009853,0.9132571013459782,0,54989.02548270265,0.618,9,0.055
1000,"POLYGON ((37.620552192374426 55.814653599429064, 37.620297907326574 55.82183968366211, 37.607533216733955 55.82169583602586, 37.607789852525364 55.814509790379944, 37.620552192374426 55.814653599429064))",37.61404329010837,55.81817483770679,13,18848,4.6000000000000005,0,0,0,0,0,889.3203656293657,0.8983928047156644,1,38090.152938530155,0.428,28,0.172
1001,"POLYGON ((37.620297907326574 55.82183968366211, 37.62004350686131 55.82902575867645, 37.60727646445919 55.82888187243885, 37.607533216733955 55.82169583602586, 37.620297907326574 55.82183968366211))",37.61378777171104,55.82536089806292,1,30,4.2,0,0,0,0,1,1508.7111692664596,0.8242003415212782,0,54023.43014454729,0.607,10,0.061
1002,"POLYGON ((37.62004350686131 55.82902575867645, 37.619788990906876 55.83621182447243, 37.60701959562862 55.8360678996193, 37.60727646445919 55.82888187243885, 37.62004350686131 55.82902575867645))",37.61353213732727,55.83254694919343,5,11086,3.7,0,0,0,0,0,1927.6209833417,0.7740220844660531,0,67408.93312836764,0.757,5,0.031
1003,"POLYGON ((37.619788990906876 55.83621182447243, 37.61953435939141 55.84339788105041, 37.606762610169746 55.84325391756753, 37.60701959562862 55.8360678996193, 37.619788990906876 55.83621182447243))",37.61327638688492,55.83973299109867,3,94,3.4,0,0,0,0,0,1669.353175207898,0.8049581667209793,0,42661.7672218982,0.479,1,0.006
1004,"POLYGON ((37.61953435939141 55.84339788105041, 37.619279612243005 55.85058392841077, 37.60650550800998 55.85043992628394, 37.606762610169746 55.84325391756753, 37.61953435939141 55.84339788105041))",37.61302052031177,55.846919023779016,4,4923,4.45,4,2,0,6,2,1448.420824420824,0.831422097421867,0,40585.76327267544,0.456,3,0.018
1005,"POLYGON ((37.619279612243005 55.85058392841077, 37.619024749389695 55.85776996655386, 37.6062482890767 55.857625925768836, 37.60650550800998 55.85043992628394, 37.619279612243005 55.85058392841077))",37.612764537535554,55.8541050472348,10,16268,3.9375,3,0,0,3,0,1141.1884612140414,0.8682232989661813,0,52356.51423341908,0.588,15,0.092
1006,"POLYGON ((37.619024749389695 55.85776996655386, 37.61876977075945 55.864955995480074, 37.60599095329722 55.864811916022624, 37.6062482890767 55.857625925768836, 37.619024749389695 55.85776996655386))",37.61250843848396,55.86129106146642,9,4062,4.533333333333333,5,0,0,5,1,537.4907185660468,0.9405360008806064,0,45326.15582903041,0.509,9,0.055
1007,"POLYGON ((37.61876977075945 55.864955995480074, 37.618514676280185 55.87214201518976, 37.605733500598774 55.87199789704564, 37.60599095329722 55.864811916022624, 37.61876977075945 55.864955995480074))",37.612252223084575,55.86847706647421,4,5198,3.333333333333333,2,0,0,2,0,745.3062697971776,0.9156432392422362,1,53614.824174933456,0.602,3,0.018
1008,"POLYGON ((37.618514676280185 55.87214201518976, 37.618259465879746 55.87932802568329, 37.60547593090855 55.879183868838254, 37.605733500598774 55.87199789704564, 37.618514676280185 55.87214201518976))",37.61199589126494,55.87566306225855,3,29894,4.7,1,1,1,3,1,1053.3363954060055,0.8787464793568809,0,51858.69093097857,0.583,8,0.049
1009,"POLYGON ((37.618259465879746 55.87932802568329, 37.61800413948592 55.88651402696104, 37.60521824415366 55.8863698314008, 37.60547593090855 55.879183868838254, 37.618259465879746 55.87932802568329))",37.61173944295256,55.88284904881981,7,28429,4.075,3,0,0,3,1,532.3558190968498,0.9411510743328408,0,36701.64882364753,0.412,10,0.061
1010,"POLYGON ((37.61800413948592 55.88651402696104, 37.617748697026435 55.89370001902337, 37.60496044026119 55.893555784733664, 37.60521824415366 55.8863698314008, 37.61800413948592 55.88651402696104))",37.61148287807488,55.89003502615834,9,1091,4.65,5,0,0,5,3,858.6546855874367,0.9020660306087224,0,47467.79335863083,0.533,12,0.074
1011,"POLYGON ((37.617748697026435 55.89370001902337, 37.617493138428955 55.90088600187065, 37.6047025191581 55.9007417288372, 37.60496044026119 55.893555784733664, 37.617748697026435 55.89370001902337))",37.6112261965592,55.897220994274505,18,56550,4.5600000000000005,1,0,0,1,0,1517.5488874766393,0.8231417334838632,0,53462.70283403435,0.601,6,0.037
1012,"POLYGON ((37.617493138428955 55.90088600187065, 37.61723746362109 55.90807197550324, 37.60444448077137 55.907927663711746, 37.6047025191581 55.9007417288372, 37.617493138428955 55.90088600187065))",37.61096939833288,55.904406953168674,1,2,0.0,0,0,0,0,0,1659.871403052044,0.8060939214457183,0,43123.4684425125,0.484,3,0.018
1013,"POLYGON ((37.64181287630827 55.57046244133319, 37.64156478812742 55.57764887697975, 37.628879316101376 55.57750764563914, 37.6291297192429 55.570321247752005, 37.64181287630827 55.57046244133319))",37.63534667291608,55.57398516226214,0,0,0.0,0,0,0,0,0,2632.6527326453947,0.6895712953940607,0,12998.376211915122,0.146,3,0.018
1014,"POLYGON ((37.64156478812742 55.57764887697975, 37.641316587978174 55.58483530340896, 37.62862879994764 55.58469403429515, 37.628879316101376 55.57750764563914, 37.64156478812742 55.57764887697975))",37.63509737100732,55.58117157444606,1,2,0.0,1,0,0,1,0,2433.8320009441536,0.7133866309340892,0,25637.684946961872,0.288,2,0.012
1015,"POLYGON ((37.641316587978174 55.58483530340896, 37.64106827579144 55.59202172062115, 37.628378170711926 55.59188041372042, 37.62862879994764 55.58469403429515, 37.641316587978174 55.58483530340896))",37.634847956573545,55.58835797740594,1,10,0.0,0,0,0,0,0,2290.0821396150022,0.7306054146700356,0,40307.06843652126,0.453,3,0.018
1016,"POLYGON ((37.64106827579144 55.59202172062115, 37.64081985149802 55.59920812861673, 37.62812742832441 55.59906678391527, 37.628378170711926 55.59188041372042, 37.64106827579144 55.59202172062115))",37.63459842954529,55.59554437114213,0,0,0.0,0,0,0,0,0,2156.513388286209,0.7466046749249358,0,26988.49608376695,0.303,1,0.006
1017,"POLYGON ((37.64081985149802 55.59920812861673, 37.640571315028694 55.60639452739605, 37.62787657271522 55.60625314488007, 37.62812742832441 55.59906678391527, 37.64081985149802 55.59920812861673))",37.63434878985301,55.602730755655,0,0,0.0,0,0,0,0,0,2172.2276752823773,0.7447223711310416,0,41996.03305180678,0.472,1,0.006
1018,"POLYGON ((37.640571315028694 55.60639452739605, 37.64032266631414 55.6135809169595, 37.627625603814394 55.61343949661522, 37.62787657271522 55.60625314488007, 37.640571315028694 55.60639452739605))",37.63409903742711,55.60991713094492,1,3,0.0,0,0,0,0,0,1891.289645707211,0.7783739595898385,0,19342.10415428887,0.217,0,0.0
1019,"POLYGON ((37.64032266631414 55.6135809169595, 37.64007390528502 55.62076729730743, 37.62737452155195 55.62062583912104, 37.627625603814394 55.61343949661522, 37.64032266631414 55.6135809169595))",37.63384917219796,55.61710349701226,0,0,0.0,0,0,0,0,0,1672.4535266489072,0.8045867974516487,0,26261.77941781356,0.295,0,0.0
1020,"POLYGON ((37.64007390528502 55.62076729730743, 37.63982503187193 55.62795366844023, 37.62712332585781 55.62781217239792, 37.62737452155195 55.62062583912104, 37.64007390528502 55.62076729730743))",37.63359919409584,55.62428985385737,2,4,0.0,0,0,0,0,0,1563.4427909003955,0.8176444259348659,0,17359.956426794277,0.195,4,0.025
